hcp_id,period,specialty,region,territory_id,institution_type,decile,years_in_practice,calls_last_90d,days_since_last_call,email_sent_last_90d,emails_opened_last_90d,samples_dropped_last_90d,speaker_program_attended_12m,digital_engagement_score,patient_volume_est,nbrx_last_month,nbrx_3m_avg,trx_3m_avg,competitor_share_pct,payer_mix_commercial_pct,formulary_status,campaign_wave_id,followup_call_logged_flag,territory_target_refresh_flag,responded_strict,responded_loose
101849,2024-06,Cardiology,East,T-E40,Private Clinic,4,12.0,4,4.0,8,2,4,0,42.8,97.0,5.37,7.0,14.92,30.5,47.9,Preferred,W24,0.0,0.0,0,0
100230,2024-07,Endocrinology,West,T-W11,Group Practice,5,18.0,4,4.0,4,0,4,0,70.9,107.0,9.86,8.31,33.44,78.4,59.7,Non-preferred,W32,0.0,0.0,0,0
100246,2025-09,Cardiology,South,T-S33,Group Practice,1,19.0,4,4.0,10,2,2,0,52.2,64.0,1.67,3.06,8.28,67.5,39.1,Preferred,W172,0.0,0.0,0,0
100057,2024-04,Cardiology,South,T-S52,Academic,5,17.0,2,5.0,5,2,3,0,67.0,107.0,5.69,8.31,37.19,56.7,61.6,Not covered,W217,0.0,0.0,0,1
100715,2025-03,Cardiology,East,T-E58,Private Clinic,1,25.0,0,8.0,8,5,0,0,51.9,64.0,1.96,3.06,10.76,65.8,62.8,Non-preferred,W83,0.0,0.0,0,0
100531,2024-11,Internal Medicine,East,T-E36,Group Practice,9,33.0,2,5.0,10,3,3,1,52.8,150.0,4.89,13.56,33.59,57.9,67.3,Non-preferred,W213,0.0,0.0,0,0
101229,2024-05,Endocrinology,North,T-N31,Private Clinic,7,34.0,2,5.0,4,1,1,0,44.7,129.0,9.34,10.94,18.65,34.4,56.0,Restricted,W207,0.0,0.0,0,0
101333,2025-02,Primary Care,North,T-N44,Private Clinic,5,23.0,7,3.0,6,1,5,0,74.6,107.0,10.88,8.31,26.93,56.2,68.5,Preferred,W69,1.0,1.0,0,0
100562,2025-11,Internal Medicine,North,T-N16,Hospital,1,18.0,2,5.0,11,4,2,0,28.5,64.0,3.14,3.06,8.16,73.4,52.9,Restricted,W134,0.0,0.0,0,0
102096,2024-11,Internal Medicine,East,T-E48,Private Clinic,10,33.0,13,2.0,2,1,18,0,73.4,161.0,13.34,14.87,45.17,47.5,61.1,Restricted,W170,1.0,1.0,0,0
100024,2024-11,Primary Care,Central,T-C17,Private Clinic,8,20.0,7,3.0,6,2,6,1,58.4,139.0,17.97,12.25,43.53,66.3,40.6,Restricted,W95,0.0,0.0,0,0
100372,2025-01,Nephrology,West,T-W52,Private Clinic,8,21.0,7,3.0,5,1,5,0,56.8,139.0,16.61,12.25,37.66,37.9,84.7,Restricted,W75,0.0,0.0,0,0
100407,2025-06,Internal Medicine,North,T-N67,Private Clinic,9,22.0,9,2.0,3,0,6,1,43.8,150.0,13.49,13.56,50.63,60.1,38.0,Not covered,W31,0.0,0.0,0,0
100176,2025-11,Internal Medicine,North,T-N50,Private Clinic,4,10.0,0,8.0,5,2,0,1,53.4,97.0,7.3,7.0,25.15,49.7,67.9,Not covered,W43,0.0,0.0,0,0
102023,2024-08,Primary Care,North,T-N65,Hospital,4,4.0,4,4.0,4,1,3,0,29.2,97.0,9.89,7.0,26.46,22.2,49.2,Non-preferred,W84,0.0,0.0,0,0
100043,2025-05,Cardiology,South,T-S35,Private Clinic,3,14.0,4,4.0,7,1,6,0,67.2,86.0,5.93,5.69,19.36,46.8,50.0,Non-preferred,W59,0.0,0.0,0,0
100373,2024-11,Primary Care,East,T-E42,Hospital,1,5.0,3,4.0,5,1,0,0,56.2,64.0,3.48,3.06,12.01,58.5,58.8,Non-preferred,W148,0.0,1.0,0,0
101741,2025-12,Endocrinology,West,T-W73,Private Clinic,7,21.0,5,3.0,2,1,4,0,35.1,129.0,9.77,10.94,28.67,72.0,44.3,Preferred,W57,0.0,0.0,0,0
101855,2025-03,Internal Medicine,Central,T-C41,Group Practice,1,26.0,1,6.0,6,5,1,0,56.9,64.0,3.79,3.06,11.13,64.6,44.2,Not covered,W80,0.0,0.0,0,0
100275,2025-06,Nephrology,South,T-S68,Private Clinic,10,24.0,2,5.0,9,2,1,0,34.0,161.0,17.26,14.87,66.39,42.3,69.0,Preferred,W170,1.0,1.0,0,1
100793,2025-12,Primary Care,East,T-E33,Private Clinic,2,12.0,5,3.0,8,1,3,0,61.1,75.0,3.69,4.37,24.02,45.3,54.4,Non-preferred,W154,1.0,1.0,0,0
101123,2025-03,Cardiology,East,T-E20,Group Practice,8,27.0,5,3.0,9,2,9,0,51.5,139.0,8.6,12.25,53.29,42.9,76.7,Restricted,W9,0.0,0.0,0,0
101558,2025-06,Internal Medicine,West,T-W54,Private Clinic,2,9.0,2,5.0,8,3,1,0,37.8,75.0,4.06,4.37,11.89,95.9,51.7,Restricted,W67,0.0,1.0,0,0
100993,2025-07,Internal Medicine,South,T-S11,Hospital,1,7.0,4,4.0,4,2,1,0,42.0,64.0,2.37,3.06,10.73,74.0,70.3,Not covered,W12,1.0,1.0,0,0
101151,2024-01,Internal Medicine,East,T-E23,Group Practice,2,13.0,0,8.0,8,3,0,0,23.5,75.0,3.71,4.37,16.62,58.2,52.3,Non-preferred,W25,0.0,0.0,0,0
101767,2025-04,Endocrinology,Central,T-C72,Hospital,8,10.0,7,3.0,8,3,4,1,57.4,139.0,19.18,12.25,37.7,58.2,31.5,Restricted,W204,0.0,0.0,0,0
101142,2025-04,Primary Care,North,T-N35,Group Practice,4,11.0,4,4.0,5,0,1,0,53.3,97.0,5.82,7.0,23.62,55.5,28.3,Non-preferred,W207,0.0,1.0,0,0
100854,2024-01,Internal Medicine,Central,T-C72,Private Clinic,10,16.0,6,3.0,5,2,5,0,43.4,161.0,15.46,14.87,40.55,32.2,69.4,Non-preferred,W100,0.0,1.0,0,0
101929,2025-03,Internal Medicine,Central,T-C42,Hospital,7,14.0,3,4.0,8,0,4,0,35.8,129.0,8.41,10.94,30.56,35.7,68.7,Restricted,W153,0.0,1.0,0,0
101496,2025-04,Primary Care,West,T-W61,Hospital,3,21.0,0,8.0,8,3,0,0,39.1,86.0,3.93,5.69,19.7,70.2,78.3,Preferred,W133,0.0,0.0,0,0
100079,2024-10,Internal Medicine,North,T-N19,Group Practice,8,15.0,5,3.0,2,1,5,0,46.7,139.0,15.62,12.25,48.42,51.7,54.9,Restricted,W36,0.0,0.0,0,1
100736,2025-11,Internal Medicine,South,T-S48,Group Practice,6,23.0,5,3.0,6,2,3,0,62.8,118.0,11.56,9.62,40.56,52.2,50.0,Restricted,W57,0.0,0.0,0,0
100735,2025-06,Internal Medicine,North,T-N29,Hospital,6,14.0,5,3.0,7,3,4,1,51.3,118.0,5.81,9.62,30.95,37.1,60.5,Restricted,W156,1.0,0.0,0,1
101549,2024-02,Primary Care,West,T-W51,Private Clinic,8,39.0,7,3.0,7,2,9,0,42.1,139.0,12.91,12.25,21.75,23.1,63.5,Non-preferred,W83,0.0,0.0,0,1
101372,2025-01,Primary Care,South,T-S54,Group Practice,7,18.0,8,2.0,10,4,6,0,47.7,129.0,11.64,10.94,40.93,42.8,52.3,Restricted,W10,0.0,1.0,0,0
100099,2024-09,Cardiology,West,T-W62,Hospital,5,6.0,6,3.0,10,3,6,0,59.1,107.0,5.53,8.31,34.86,70.0,67.8,Non-preferred,W117,0.0,0.0,0,0
102007,2024-11,Cardiology,North,T-N41,Hospital,6,16.0,3,4.0,3,0,2,0,48.0,118.0,12.68,9.62,37.69,63.9,54.1,Restricted,W43,0.0,1.0,0,0
101415,2025-04,Primary Care,East,T-E20,Private Clinic,9,7.0,7,3.0,3,1,8,0,61.8,150.0,13.89,13.56,40.84,34.6,67.2,Preferred,W167,0.0,0.0,0,0
100736,2025-12,Internal Medicine,South,T-S48,Group Practice,6,23.0,8,2.0,8,4,5,0,75.1,118.0,6.92,9.62,33.73,39.1,66.3,Preferred,W176,1.0,1.0,1,1
100903,2025-10,Internal Medicine,North,T-N40,Academic,7,14.0,0,8.0,8,1,0,1,39.6,129.0,6.41,10.94,39.77,60.9,28.4,Not covered,W101,1.0,0.0,0,0
101691,2024-03,Internal Medicine,East,T-E74,Academic,8,8.0,7,3.0,6,2,8,0,40.7,139.0,10.33,12.25,40.35,67.3,60.7,Non-preferred,W78,0.0,1.0,0,1
101674,2025-10,Internal Medicine,South,T-S62,Private Clinic,6,2.0,3,4.0,4,1,1,1,68.2,118.0,9.2,9.62,29.91,34.4,84.6,Preferred,W163,0.0,0.0,0,0
100240,2024-03,Primary Care,North,T-N26,Group Practice,5,11.0,2,5.0,4,2,3,0,38.4,107.0,11.51,8.31,31.84,62.8,64.3,Preferred,W173,0.0,0.0,0,0
100350,2024-04,Internal Medicine,East,T-E65,Private Clinic,5,9.0,6,3.0,6,4,6,0,63.4,107.0,6.95,8.31,30.06,52.5,76.4,Non-preferred,W51,0.0,1.0,0,0
101540,2025-10,Primary Care,Central,T-C71,Private Clinic,3,8.0,1,6.0,12,4,0,0,66.1,86.0,3.61,5.69,14.55,61.3,44.6,Restricted,W62,0.0,0.0,0,0
100290,2025-07,Endocrinology,West,T-W67,Academic,4,14.0,0,8.0,4,0,0,1,24.6,97.0,4.51,7.0,25.1,42.6,64.7,Restricted,W154,0.0,0.0,0,0
100337,2024-12,Primary Care,East,T-E67,Private Clinic,9,23.0,8,2.0,2,0,5,0,64.4,150.0,9.17,13.56,67.23,32.5,62.5,Preferred,W134,0.0,0.0,0,1
100623,2024-01,Endocrinology,East,T-E25,Hospital,8,15.0,1,6.0,8,3,1,0,60.3,139.0,15.49,12.25,45.92,53.1,42.7,Restricted,W33,0.0,0.0,0,0
100998,2025-04,Primary Care,South,T-S36,Group Practice,4,26.0,1,6.0,5,1,0,0,15.4,97.0,6.48,7.0,25.56,32.7,62.0,Not covered,W219,0.0,1.0,0,0
101373,2025-04,Cardiology,Central,T-C52,Private Clinic,7,20.0,3,4.0,7,2,2,1,65.5,129.0,13.17,10.94,28.88,50.1,62.3,Preferred,W138,0.0,1.0,1,1
101982,2024-01,Internal Medicine,South,T-S74,Academic,9,16.0,4,4.0,5,0,11,0,49.8,150.0,19.89,13.56,42.16,60.5,42.2,Restricted,W52,0.0,0.0,0,0
100077,2024-10,Cardiology,East,T-E15,Hospital,3,26.0,1,6.0,2,1,0,0,27.5,86.0,4.37,5.69,18.8,23.0,74.6,Preferred,W141,0.0,0.0,0,0
101890,2024-05,Internal Medicine,East,T-E46,Hospital,10,10.0,7,3.0,5,0,7,0,38.8,161.0,14.4,14.87,59.19,37.2,40.2,Non-preferred,W65,0.0,1.0,0,0
100782,2024-07,Primary Care,West,T-W16,Hospital,5,26.0,6,3.0,5,1,3,1,59.3,107.0,3.26,8.31,24.14,70.0,63.2,Not covered,W52,0.0,0.0,0,1
102063,2025-01,Internal Medicine,South,T-S67,Private Clinic,10,33.0,4,4.0,6,3,4,0,24.5,161.0,19.93,14.87,65.99,48.7,46.5,Non-preferred,W217,0.0,1.0,0,0
101019,2024-02,Internal Medicine,East,T-E45,Hospital,7,25.0,6,3.0,9,3,4,0,67.0,129.0,13.11,10.94,46.3,69.7,39.2,Non-preferred,W198,0.0,0.0,0,0
100309,2024-12,Internal Medicine,East,T-E73,Hospital,4,19.0,2,5.0,6,2,2,0,82.9,97.0,9.19,7.0,20.82,41.7,50.8,Preferred,W114,0.0,0.0,0,0
100213,2024-02,Endocrinology,North,T-N26,Private Clinic,6,8.0,1,6.0,5,2,0,0,17.1,118.0,2.58,9.62,26.29,21.4,74.0,Non-preferred,W121,0.0,0.0,0,0
101863,2025-09,Internal Medicine,South,T-S69,Group Practice,1,16.0,0,8.0,9,1,0,0,33.8,64.0,2.64,3.06,11.48,46.0,42.4,Restricted,W175,0.0,1.0,0,0
100175,2025-06,Internal Medicine,West,T-W25,Private Clinic,10,10.0,7,3.0,5,0,8,0,54.1,161.0,17.25,14.87,49.45,31.9,34.1,Not covered,W20,0.0,0.0,0,0
101998,2025-07,Primary Care,West,T-W61,Hospital,2,19.0,2,5.0,9,2,1,0,36.6,75.0,5.3,4.37,11.43,78.2,57.6,Non-preferred,W84,0.0,1.0,0,1
100455,2024-01,Internal Medicine,South,T-S79,Group Practice,2,17.0,1,6.0,12,2,0,0,31.0,75.0,3.3,4.37,13.88,99.2,43.0,Non-preferred,W214,0.0,0.0,0,0
100240,2025-09,Primary Care,North,T-N26,Group Practice,5,11.0,5,3.0,8,2,7,0,53.9,107.0,7.71,8.31,26.15,68.4,59.1,Not covered,W165,0.0,0.0,0,0
101266,2025-11,Internal Medicine,East,T-E56,Group Practice,9,22.0,5,3.0,6,3,7,0,77.3,150.0,12.52,13.56,40.99,62.6,68.5,Non-preferred,W178,1.0,0.0,0,0
100003,2025-08,Internal Medicine,East,T-E52,Hospital,8,3.0,2,5.0,7,2,5,0,63.9,139.0,11.94,12.25,41.77,64.2,51.6,Preferred,W175,1.0,1.0,1,1
101319,2024-06,Internal Medicine,North,T-N64,Group Practice,10,12.0,6,3.0,7,3,10,1,49.3,161.0,15.72,14.87,48.28,19.0,85.0,Non-preferred,W29,1.0,1.0,1,1
100142,2025-09,Primary Care,East,T-E56,Hospital,3,20.0,1,6.0,4,1,1,0,35.3,86.0,10.29,5.69,27.63,49.1,38.9,Preferred,W127,0.0,0.0,0,0
100288,2025-10,Primary Care,Central,T-C29,Private Clinic,9,23.0,10,2.0,3,2,7,0,51.6,150.0,21.36,13.56,37.51,49.3,70.5,Restricted,W112,0.0,0.0,0,1
100442,2024-11,Nephrology,North,T-N59,Hospital,1,27.0,5,3.0,8,3,6,0,47.1,64.0,3.21,3.06,13.34,40.4,40.3,Non-preferred,W215,1.0,0.0,0,0
101300,2025-08,Cardiology,South,T-S61,Hospital,2,15.0,1,6.0,4,1,0,0,47.1,75.0,6.05,4.37,16.04,54.4,64.6,Preferred,W93,1.0,1.0,1,1
101032,2025-07,Internal Medicine,East,T-E20,Group Practice,8,17.0,11,2.0,3,1,9,0,76.0,139.0,20.47,12.25,50.76,43.9,62.5,Preferred,W61,1.0,1.0,1,1
100781,2025-04,Primary Care,North,T-N30,Group Practice,3,11.0,3,4.0,6,1,3,0,26.2,86.0,4.44,5.69,22.66,63.5,60.1,Non-preferred,W123,0.0,0.0,0,0
100691,2024-02,Cardiology,North,T-N10,Hospital,2,15.0,5,3.0,11,4,8,0,78.5,75.0,5.21,4.37,14.91,30.7,77.9,Non-preferred,W22,0.0,1.0,0,0
101958,2025-08,Primary Care,South,T-S59,Private Clinic,9,12.0,0,8.0,8,1,0,0,40.5,150.0,12.6,13.56,55.34,49.4,73.0,Non-preferred,W56,0.0,0.0,0,0
101813,2025-05,Nephrology,North,T-N26,Private Clinic,9,21.0,5,3.0,6,1,3,0,42.4,150.0,6.96,13.56,27.35,59.0,79.8,Preferred,W124,1.0,0.0,1,1
100816,2024-05,Internal Medicine,South,T-S24,Hospital,1,8.0,4,4.0,5,3,2,0,58.8,64.0,4.66,3.06,7.94,50.4,59.6,Preferred,W170,0.0,0.0,0,0
101442,2025-10,Primary Care,West,T-W46,Hospital,5,19.0,2,5.0,8,3,3,1,40.9,107.0,7.86,8.31,29.09,54.0,51.9,Restricted,W112,0.0,0.0,0,1
101996,2025-03,Nephrology,North,T-N33,Academic,7,26.0,4,4.0,8,4,2,0,48.5,129.0,7.42,10.94,30.75,41.8,68.2,Non-preferred,W92,0.0,1.0,0,0
100668,2025-07,Primary Care,East,T-E12,Hospital,7,6.0,2,5.0,7,2,4,0,30.1,129.0,12.81,10.94,36.75,70.0,59.0,Non-preferred,W126,0.0,1.0,0,0
100677,2025-04,Primary Care,West,T-W14,Group Practice,3,13.0,3,4.0,3,2,2,1,33.1,86.0,5.07,5.69,24.69,23.8,30.9,Non-preferred,W180,1.0,1.0,0,0
100379,2024-06,Internal Medicine,East,T-E71,Group Practice,8,5.0,6,3.0,8,2,8,0,44.6,139.0,12.2,12.25,34.97,35.6,50.8,Restricted,W13,0.0,0.0,0,0
100178,2025-04,Primary Care,North,T-N31,Group Practice,8,12.0,4,4.0,6,1,3,1,27.6,139.0,5.27,12.25,60.64,34.7,39.3,Not covered,W212,0.0,0.0,0,0
101077,2025-12,Endocrinology,Central,T-C39,Private Clinic,10,14.0,8,2.0,10,4,7,0,34.5,161.0,4.9,14.87,51.13,69.9,51.7,Preferred,W27,0.0,0.0,0,1
100837,2024-03,Nephrology,West,T-W53,Private Clinic,1,13.0,2,5.0,4,1,1,0,53.3,64.0,3.46,3.06,8.14,87.1,48.7,Restricted,W43,0.0,1.0,0,0
101611,2025-03,Endocrinology,West,T-W74,Academic,5,11.0,2,5.0,6,1,3,0,51.4,107.0,3.85,8.31,25.03,57.5,65.9,Non-preferred,W182,1.0,1.0,1,1
102079,2025-02,Endocrinology,East,T-E34,Hospital,10,19.0,5,3.0,9,3,6,0,57.1,161.0,19.94,14.87,56.71,56.2,34.9,Restricted,W167,0.0,0.0,1,1
101040,2025-06,Endocrinology,Central,T-C26,Private Clinic,1,10.0,1,6.0,11,2,0,0,28.6,64.0,3.44,3.06,7.46,76.6,53.2,Restricted,W8,0.0,0.0,0,0
101036,2025-03,Endocrinology,South,T-S33,Hospital,7,14.0,4,4.0,7,4,1,0,62.5,129.0,11.22,10.94,43.82,56.9,73.0,Non-preferred,W31,0.0,0.0,0,1
101521,2025-03,Endocrinology,West,T-W63,Group Practice,2,10.0,3,4.0,3,1,2,0,47.9,75.0,3.8,4.37,10.84,24.7,25.7,Preferred,W88,0.0,1.0,0,0
100491,2025-10,Cardiology,North,T-N12,Private Clinic,4,22.0,2,5.0,7,3,2,0,63.7,97.0,7.62,7.0,21.98,82.4,59.5,Restricted,W22,0.0,1.0,0,0
101801,2024-09,Internal Medicine,East,T-E35,Hospital,3,21.0,0,8.0,7,3,0,0,16.0,86.0,4.21,5.69,20.95,60.8,70.3,Preferred,W137,0.0,1.0,0,0
101395,2025-04,Cardiology,North,T-N47,Hospital,9,33.0,10,2.0,8,3,5,0,49.5,150.0,13.77,13.56,48.51,47.7,53.9,Not covered,W146,1.0,0.0,0,1
101733,2024-05,Cardiology,North,T-N73,Private Clinic,4,24.0,5,3.0,3,0,4,0,57.4,97.0,6.19,7.0,24.88,29.7,50.4,Restricted,W116,0.0,0.0,0,0
100367,2025-08,Endocrinology,North,T-N19,Hospital,3,22.0,4,4.0,4,1,1,0,43.9,86.0,7.05,5.69,27.51,80.1,57.5,Preferred,W24,0.0,0.0,0,0
101822,2024-02,Primary Care,West,T-W31,Academic,1,16.0,1,6.0,6,0,0,0,29.1,64.0,4.08,3.06,10.75,47.8,64.3,Restricted,W27,1.0,1.0,0,0
100853,2024-05,Internal Medicine,North,T-N37,Academic,6,10.0,3,4.0,8,0,2,0,37.5,118.0,9.98,9.62,33.35,52.2,46.1,Not covered,W60,0.0,0.0,0,0
100001,2025-03,Internal Medicine,North,T-N77,Group Practice,8,1.0,3,4.0,3,1,3,1,17.1,139.0,14.04,12.25,32.24,71.5,44.5,Non-preferred,W20,1.0,0.0,1,1
101283,2025-02,Primary Care,South,T-S43,Academic,4,26.0,4,4.0,5,2,2,0,71.4,97.0,4.46,7.0,18.6,26.4,89.7,Preferred,W51,0.0,0.0,0,1
102093,2024-11,Primary Care,South,T-S67,Private Clinic,2,20.0,3,4.0,8,0,2,0,57.8,75.0,5.27,4.37,15.45,37.5,50.6,Non-preferred,W94,1.0,0.0,0,0
101101,2025-09,Primary Care,North,T-N73,Group Practice,8,17.0,2,5.0,4,0,1,0,26.2,139.0,19.89,12.25,35.57,60.5,45.7,Non-preferred,W192,0.0,1.0,0,0
100963,2024-01,Primary Care,North,T-N54,Private Clinic,5,14.0,9,2.0,1,0,8,1,60.5,107.0,8.02,8.31,18.5,88.4,23.3,Non-preferred,W35,1.0,0.0,0,0
101942,2025-11,Cardiology,Central,T-C40,Private Clinic,1,18.0,0,8.0,0,0,0,0,37.0,64.0,4.12,3.06,8.1,22.9,57.7,Non-preferred,W54,1.0,0.0,0,0
100754,2025-12,Nephrology,Central,T-C61,Hospital,4,33.0,5,3.0,5,0,6,0,56.5,97.0,7.73,7.0,15.62,44.1,47.3,Preferred,W206,0.0,0.0,0,0
100518,2025-07,Internal Medicine,North,T-N35,Hospital,7,26.0,2,5.0,5,1,0,0,81.1,129.0,3.31,10.94,40.65,27.8,46.7,Preferred,W135,0.0,0.0,0,0
101027,2024-06,Cardiology,North,T-N14,Private Clinic,3,20.0,4,4.0,3,0,2,0,43.0,86.0,3.74,5.69,14.26,56.1,80.5,Preferred,W34,0.0,1.0,0,0
101787,2025-05,Primary Care,Central,T-C30,Group Practice,9,24.0,7,3.0,7,3,4,0,43.3,150.0,10.03,13.56,43.66,57.8,40.0,Restricted,W178,0.0,0.0,0,1
101775,2024-04,Internal Medicine,West,T-W79,Private Clinic,3,6.0,4,4.0,14,5,1,0,59.2,86.0,7.22,5.69,18.3,60.3,53.1,Preferred,W103,0.0,0.0,0,1
100721,2025-06,Nephrology,West,T-W55,Private Clinic,2,28.0,1,6.0,9,1,1,0,20.4,75.0,6.72,4.37,13.36,58.6,50.3,Not covered,W152,1.0,0.0,0,0
101083,2025-04,Cardiology,West,T-W63,Hospital,7,14.0,7,3.0,6,2,5,0,56.6,129.0,9.91,10.94,28.8,74.4,37.2,Preferred,W98,0.0,0.0,0,0
101026,2024-04,Internal Medicine,East,T-E12,Group Practice,8,9.0,5,3.0,10,3,4,0,30.8,139.0,10.16,12.25,39.59,61.3,55.9,Restricted,W72,0.0,0.0,0,0
100524,2025-07,Primary Care,North,T-N14,Private Clinic,9,5.0,7,3.0,14,3,2,1,57.2,150.0,19.3,13.56,46.17,77.0,66.7,Non-preferred,W64,0.0,0.0,0,0
101620,2024-02,Primary Care,East,T-E37,Hospital,10,11.0,8,2.0,6,0,7,0,50.3,161.0,12.33,14.87,63.19,21.1,30.1,Not covered,W123,0.0,0.0,0,1
101203,2025-04,Endocrinology,East,T-E32,Private Clinic,6,15.0,4,4.0,7,4,1,1,74.8,118.0,9.7,9.62,28.59,56.9,68.2,Preferred,W127,0.0,0.0,0,1
100679,2024-11,Internal Medicine,North,T-N11,Group Practice,8,26.0,5,3.0,7,1,3,1,30.0,139.0,14.41,12.25,44.22,33.2,61.9,Non-preferred,W115,1.0,0.0,1,1
101499,2024-06,Endocrinology,South,T-S53,Hospital,9,20.0,6,3.0,5,1,4,0,65.1,150.0,19.25,13.56,30.45,55.2,61.7,Non-preferred,W142,0.0,0.0,0,0
101790,2025-06,Primary Care,West,T-W23,Hospital,9,20.0,3,4.0,10,2,4,0,57.7,150.0,13.19,13.56,41.7,57.9,31.1,Preferred,W149,0.0,0.0,0,1
100934,2024-10,Primary Care,South,T-S79,Academic,1,16.0,2,5.0,8,1,1,0,50.5,64.0,3.9,3.06,10.86,68.6,52.4,Non-preferred,W6,0.0,0.0,0,0
101184,2024-06,Cardiology,Central,T-C74,Private Clinic,7,31.0,1,6.0,5,2,1,0,13.8,129.0,4.37,10.94,33.35,77.3,65.8,Preferred,W187,0.0,0.0,0,0
101361,2025-12,Internal Medicine,West,T-W57,Private Clinic,1,10.0,2,5.0,5,2,2,0,69.2,64.0,3.65,3.06,10.65,91.3,55.0,Non-preferred,W169,0.0,0.0,0,0
100654,2025-10,Primary Care,West,T-W24,Hospital,5,14.0,4,4.0,8,2,4,1,50.7,107.0,7.97,8.31,27.09,59.2,32.0,Non-preferred,W177,1.0,0.0,0,0
100642,2024-03,Nephrology,West,T-W36,Private Clinic,1,6.0,2,5.0,6,2,3,0,49.2,64.0,3.3,3.06,9.65,67.9,70.6,Preferred,W42,0.0,1.0,0,0
101520,2024-08,Primary Care,North,T-N18,Group Practice,4,11.0,3,4.0,3,2,2,0,51.2,97.0,8.44,7.0,24.49,29.6,14.5,Non-preferred,W125,0.0,0.0,0,0
101058,2025-10,Primary Care,North,T-N11,Group Practice,7,28.0,4,4.0,5,3,5,0,34.3,129.0,13.55,10.94,26.64,51.5,58.2,Preferred,W114,0.0,1.0,0,0
100617,2025-12,Primary Care,North,T-N72,Hospital,3,21.0,2,5.0,5,1,2,0,71.8,86.0,5.2,5.69,13.09,70.4,64.2,Preferred,W180,0.0,0.0,0,0
100545,2025-12,Primary Care,Central,T-C18,Group Practice,2,27.0,0,8.0,5,1,0,0,47.4,75.0,4.93,4.37,10.94,40.0,43.0,Non-preferred,W47,0.0,0.0,0,0
101423,2024-11,Endocrinology,Central,T-C26,Hospital,8,5.0,4,4.0,2,1,2,0,58.1,139.0,11.69,12.25,39.55,57.2,61.3,Not covered,W66,0.0,1.0,0,0
101219,2024-01,Internal Medicine,East,T-E40,Group Practice,8,14.0,7,3.0,6,1,11,0,59.9,139.0,14.76,12.25,34.15,28.2,64.5,Non-preferred,W38,0.0,0.0,0,0
101436,2024-06,Nephrology,East,T-E35,Group Practice,9,24.0,7,3.0,10,5,8,0,44.8,150.0,15.8,13.56,46.57,75.5,54.4,Restricted,W35,0.0,0.0,0,1
101964,2024-03,Endocrinology,North,T-N55,Private Clinic,4,4.0,1,6.0,12,1,0,0,20.8,97.0,7.02,7.0,23.17,58.1,38.6,Preferred,W18,0.0,0.0,0,0
101400,2025-01,Nephrology,South,T-S14,Academic,8,12.0,8,2.0,6,2,12,0,39.1,139.0,11.77,12.25,28.58,54.5,60.7,Non-preferred,W8,0.0,0.0,0,0
100500,2024-02,Internal Medicine,West,T-W75,Private Clinic,4,12.0,3,4.0,3,0,3,1,65.0,97.0,7.83,7.0,34.08,85.4,50.0,Preferred,W33,0.0,0.0,0,1
102065,2025-05,Primary Care,North,T-N21,Private Clinic,3,16.0,3,4.0,10,6,3,1,32.3,86.0,8.53,5.69,13.67,37.7,59.3,Not covered,W108,0.0,1.0,0,0
100252,2024-05,Internal Medicine,South,T-S58,Hospital,7,26.0,3,4.0,7,4,4,0,63.8,129.0,11.85,10.94,38.06,25.1,80.1,Non-preferred,W12,0.0,0.0,0,0
100642,2025-08,Nephrology,West,T-W36,Private Clinic,1,6.0,1,6.0,6,0,0,1,46.0,64.0,2.9,3.06,12.18,79.1,55.0,Non-preferred,W83,0.0,0.0,0,0
100504,2025-03,Internal Medicine,East,T-E59,Hospital,4,20.0,1,6.0,3,1,1,0,45.6,97.0,5.79,7.0,29.93,65.4,58.8,Preferred,W52,0.0,0.0,0,0
101472,2025-06,Internal Medicine,Central,T-C10,Hospital,8,15.0,8,2.0,10,5,10,0,37.6,139.0,13.32,12.25,43.76,32.6,54.5,Non-preferred,W76,0.0,0.0,0,0
101407,2025-03,Primary Care,West,T-W23,Hospital,3,10.0,6,3.0,10,3,3,0,39.7,86.0,6.9,5.69,20.1,40.4,33.1,Restricted,W72,0.0,1.0,0,0
100002,2025-07,Internal Medicine,East,T-E50,Group Practice,9,17.0,4,4.0,2,1,3,0,38.7,150.0,16.74,13.56,35.34,31.4,72.1,Restricted,W217,0.0,0.0,0,0
102063,2025-07,Internal Medicine,South,T-S67,Private Clinic,10,33.0,2,5.0,4,0,1,1,52.9,161.0,20.56,14.87,57.5,31.1,66.7,Preferred,W182,0.0,0.0,0,0
101220,2024-07,Primary Care,Central,T-C32,Group Practice,8,10.0,4,4.0,12,2,1,1,38.0,139.0,14.28,12.25,39.15,25.2,27.9,Non-preferred,W162,0.0,0.0,0,1
100702,2024-10,Primary Care,West,T-W74,Private Clinic,10,14.0,5,3.0,10,3,6,1,28.5,161.0,9.83,14.87,61.7,59.7,80.6,Non-preferred,W141,1.0,1.0,0,1
100786,2025-06,Primary Care,South,T-S74,Hospital,6,17.0,4,4.0,4,2,3,1,42.6,118.0,11.09,9.62,40.53,69.6,89.0,Restricted,W22,0.0,0.0,0,0
