row_id,hcp_id,period,specialty,region,territory_id,institution_type,decile,years_in_practice,calls_last_90d,days_since_last_call,email_sent_last_90d,emails_opened_last_90d,samples_dropped_last_90d,speaker_program_attended_12m,digital_engagement_score,patient_volume_est,nbrx_last_month,nbrx_3m_avg,trx_3m_avg,competitor_share_pct,payer_mix_commercial_pct,formulary_status,campaign_wave_id,followup_call_logged_flag,territory_target_refresh_flag
7140,100811,2026-02,Cardiology,East,T-E58,Academic,4,16.0,3,15.0,5,1,1,0,59.3,108.0,3.71,2.92,13.35,58.8,53.2,Restricted,W174,,0.0
7141,102278,2026-05,Internal Medicine,South,T-S76,Group Practice,6,12.0,6,10.0,6,2,8,0,52.0,133.0,2.36,4.02,9.69,79.6,48.6,Preferred,W214,,1.0
7142,100563,2026-03,Internal Medicine,South,T-S60,Hospital,2,17.0,3,15.0,4,2,0,1,24.3,84.0,1.46,1.83,5.21,28.7,75.4,Preferred,W39,,0.0
7143,102095,2026-04,Primary Care,East,T-E75,Hospital,7,1.0,9,8.0,11,2,6,1,40.2,145.0,2.94,4.57,17.83,69.3,66.3,Preferred,W173,0.0,1.0
7144,100990,2026-04,Primary Care,South,T-S41,Group Practice,10,13.0,2,18.0,9,3,3,1,45.7,181.0,1.91,6.21,16.34,38.5,43.2,Not covered,W48,,0.0
7145,100592,2026-06,Cardiology,North,T-N18,Private Clinic,10,34.0,1,22.0,3,2,1,1,47.4,181.0,5.84,6.21,19.31,25.1,67.4,Not covered,W156,,0.0
7146,100825,2026-04,Cardiology,North,T-N15,Private Clinic,3,7.0,8,9.0,10,2,8,0,55.2,96.0,3.67,2.37,7.41,28.3,33.8,Preferred,W213,,0.0
7147,102499,2026-03,Primary Care,East,T-E52,Group Practice,10,20.0,7,9.0,7,2,3,0,38.3,181.0,8.61,6.21,20.13,1.3,83.0,Preferred,W70,0.0,1.0
7148,100527,2026-04,Primary Care,West,T-W62,Private Clinic,3,8.0,5,11.0,7,4,8,0,44.1,96.0,2.02,2.37,4.76,80.5,68.5,Non-preferred,W99,,1.0
7149,102211,2026-01,Primary Care,South,T-S28,Academic,8,16.0,5,11.0,6,1,7,0,55.7,157.0,4.02,5.11,20.31,19.7,83.4,Preferred,W159,,0.0
7150,100491,2026-05,Cardiology,North,T-N12,Private Clinic,4,22.0,5,11.0,10,3,3,0,50.9,108.0,3.22,2.92,11.19,71.3,67.7,Not covered,W30,,0.0
7151,102277,2026-03,Cardiology,East,T-E15,Group Practice,1,9.0,0,28.0,5,3,0,0,44.5,72.0,1.25,1.28,6.02,100.0,29.9,Non-preferred,W36,,0.0
7152,100862,2026-01,Primary Care,North,T-N39,Academic,3,9.0,1,22.0,6,2,3,0,38.2,96.0,1.72,2.37,8.65,66.7,83.0,Non-preferred,W194,,0.0
7153,102140,2026-05,Internal Medicine,Central,T-C56,Private Clinic,1,12.0,1,22.0,7,2,0,0,52.5,72.0,0.76,1.28,3.84,91.4,69.2,Preferred,W82,,0.0
7154,102253,2026-03,Primary Care,East,T-E47,Group Practice,2,15.0,1,22.0,4,0,1,1,36.4,84.0,1.76,1.83,4.31,61.4,59.3,Non-preferred,W193,,0.0
7155,100315,2026-03,Nephrology,East,T-E16,Private Clinic,3,14.0,5,11.0,10,4,6,0,74.9,96.0,2.39,2.37,8.68,87.6,53.6,Non-preferred,W61,,0.0
7156,101542,2026-06,Endocrinology,North,T-N25,Private Clinic,7,8.0,3,15.0,7,0,3,0,63.3,145.0,3.37,4.57,15.42,19.8,74.6,Not covered,W186,,0.0
7157,101976,2026-01,Nephrology,North,T-N22,Group Practice,4,13.0,1,22.0,8,4,0,0,52.9,108.0,1.3,2.92,12.34,59.5,42.4,Preferred,W105,,1.0
7158,102194,2026-02,Internal Medicine,South,T-S13,Hospital,6,8.0,0,28.0,5,2,0,0,50.4,133.0,3.5,4.02,12.86,34.0,39.8,Preferred,W157,0.0,1.0
7159,101371,2026-05,Endocrinology,East,T-E32,Hospital,6,5.0,3,15.0,8,3,3,0,21.4,133.0,2.32,4.02,12.1,37.4,60.8,Non-preferred,W141,,0.0
7160,100419,2026-06,Primary Care,North,T-N67,Group Practice,4,15.0,3,15.0,6,1,4,0,47.6,108.0,2.13,2.92,10.48,52.6,32.6,Restricted,W183,,0.0
7161,100116,2026-02,Primary Care,East,T-E68,Private Clinic,3,19.0,1,22.0,12,5,2,0,60.9,96.0,1.85,2.37,6.75,52.3,57.2,Non-preferred,W24,,0.0
7162,100257,2026-04,Internal Medicine,North,T-N37,Private Clinic,8,11.0,0,28.0,5,0,0,0,41.8,157.0,5.56,5.11,20.71,43.3,59.0,Restricted,W25,,0.0
7163,101850,2026-04,Endocrinology,North,T-N65,Academic,6,15.0,2,18.0,9,2,4,0,13.6,133.0,3.46,4.02,12.12,52.9,40.6,Restricted,W1,,0.0
7164,101916,2026-06,Internal Medicine,East,T-E43,Private Clinic,10,6.0,5,11.0,7,3,4,0,27.2,181.0,3.97,6.21,30.63,43.0,55.0,Non-preferred,W176,,0.0
7165,102164,2026-05,Internal Medicine,North,T-N30,Academic,1,14.0,2,18.0,7,0,3,1,46.0,72.0,2.33,1.28,4.43,81.4,65.3,Restricted,W193,,1.0
7166,101179,2026-05,Cardiology,East,T-E38,Hospital,9,19.0,6,10.0,6,2,6,0,37.2,169.0,8.77,5.66,18.6,42.9,59.1,Preferred,W160,,1.0
7167,100479,2026-02,Endocrinology,South,T-S12,Academic,7,17.0,5,11.0,6,3,0,1,53.9,145.0,2.09,4.57,16.94,69.2,76.2,Preferred,W191,,1.0
7168,100644,2026-02,Primary Care,West,T-W70,Group Practice,10,25.0,2,18.0,4,1,1,0,60.7,181.0,4.83,6.21,15.7,77.3,63.0,Restricted,W109,,0.0
7169,101968,2026-02,Endocrinology,South,T-S63,Private Clinic,1,15.0,1,22.0,4,1,0,0,50.0,72.0,0.85,1.28,4.2,68.2,62.8,Preferred,W174,,0.0
7170,102149,2026-03,Internal Medicine,South,T-S46,Academic,8,10.0,8,9.0,5,3,4,0,60.4,157.0,3.5,5.11,22.64,27.4,69.6,Preferred,W72,,0.0
7171,102410,2026-05,Endocrinology,South,T-S76,Private Clinic,7,3.0,2,18.0,5,1,3,0,53.1,145.0,3.93,4.57,17.68,69.1,58.3,Preferred,W183,,0.0
7172,100764,2026-03,Cardiology,West,T-W13,Hospital,6,10.0,1,22.0,5,2,1,1,31.7,133.0,3.78,4.02,7.22,75.6,53.5,Preferred,W111,,1.0
7173,100193,2026-02,Nephrology,North,T-N78,Group Practice,10,24.0,6,10.0,8,2,5,0,83.0,181.0,7.63,6.21,21.98,43.8,48.6,Preferred,W207,0.0,0.0
7174,101024,2026-02,Internal Medicine,West,T-W73,Hospital,4,10.0,3,15.0,3,1,4,0,53.0,108.0,0.99,2.92,12.86,59.0,22.0,Preferred,W81,,1.0
7175,101962,2026-05,Nephrology,North,T-N16,Private Clinic,1,7.0,0,28.0,7,0,0,1,60.8,72.0,0.85,1.28,5.09,31.7,54.2,Preferred,W65,,1.0
7176,102335,2026-02,Endocrinology,North,T-N76,Hospital,6,2.0,2,18.0,5,3,4,0,62.2,133.0,2.78,4.02,14.97,9.7,29.6,Non-preferred,W219,,0.0
7177,100181,2026-02,Primary Care,East,T-E17,Hospital,1,11.0,0,28.0,13,2,0,0,47.6,72.0,1.17,1.28,4.75,28.6,79.1,Preferred,W200,,1.0
7178,100804,2026-05,Cardiology,North,T-N17,Group Practice,6,19.0,7,9.0,5,2,4,0,60.3,133.0,2.8,4.02,16.48,65.8,15.0,Restricted,W31,,0.0
7179,101271,2026-02,Cardiology,South,T-S59,Academic,1,28.0,2,18.0,7,4,1,0,57.9,72.0,1.26,1.28,3.81,42.8,64.1,Preferred,W58,,0.0
7180,100616,2026-01,Primary Care,Central,T-C53,Private Clinic,10,30.0,9,8.0,9,1,8,0,50.0,181.0,6.39,6.21,12.08,59.6,78.2,Non-preferred,W93,,0.0
7181,100518,2026-05,Internal Medicine,North,T-N35,Hospital,7,26.0,2,18.0,6,3,1,0,89.6,145.0,2.49,4.57,17.79,71.7,54.7,Preferred,W206,,0.0
7182,100572,2026-03,Primary Care,East,T-E30,Hospital,8,17.0,3,15.0,7,1,4,1,24.7,157.0,4.72,5.11,11.3,21.1,41.5,Non-preferred,W127,0.0,0.0
7183,100731,2026-04,Internal Medicine,East,T-E45,Group Practice,5,26.0,0,28.0,3,1,0,0,50.6,120.0,1.77,3.47,12.58,41.7,61.3,Preferred,W158,,0.0
7184,100649,2026-01,Endocrinology,North,T-N76,Group Practice,6,28.0,2,18.0,9,4,2,0,64.8,133.0,4.9,4.02,11.87,77.6,44.6,Preferred,W58,,0.0
7185,101961,2026-04,Internal Medicine,South,T-S10,Group Practice,8,19.0,2,18.0,2,1,2,0,39.8,157.0,4.99,5.11,14.41,37.6,90.9,Non-preferred,W36,,1.0
7186,100157,2026-02,Internal Medicine,North,T-N55,Academic,3,19.0,0,28.0,14,4,0,0,14.0,96.0,2.58,2.37,8.79,70.2,55.6,Non-preferred,W122,0.0,0.0
7187,100097,2026-06,Internal Medicine,East,T-E23,Academic,1,1.0,0,28.0,11,3,0,0,40.5,72.0,0.64,1.28,4.55,73.0,55.4,Non-preferred,W10,,1.0
7188,101824,2026-01,Cardiology,West,T-W22,Group Practice,6,1.0,3,15.0,7,2,1,0,58.6,133.0,5.45,4.02,16.67,65.9,80.7,Restricted,W86,,1.0
7189,102484,2026-01,Primary Care,South,T-S22,Hospital,7,9.0,3,15.0,9,4,1,0,44.3,145.0,5.61,4.57,11.01,47.9,50.3,Restricted,W108,,1.0
7190,101834,2026-01,Primary Care,Central,T-C26,Private Clinic,3,11.0,2,18.0,5,0,3,0,56.2,96.0,2.56,2.37,7.05,54.1,67.3,Not covered,W174,0.0,1.0
7191,101591,2026-06,Nephrology,West,T-W51,Hospital,9,2.0,5,11.0,9,5,3,0,62.0,169.0,7.12,5.66,22.08,24.0,51.6,Preferred,W125,,1.0
7192,100792,2026-05,Internal Medicine,Central,T-C75,Hospital,7,7.0,3,15.0,2,0,3,1,52.4,145.0,2.14,4.57,19.45,33.5,51.4,Non-preferred,W86,,0.0
7193,101975,2026-02,Primary Care,Central,T-C58,Private Clinic,1,20.0,0,28.0,7,0,0,0,28.1,72.0,1.4,1.28,4.13,87.0,57.8,Restricted,W91,,1.0
7194,101530,2026-06,Nephrology,Central,T-C23,Group Practice,5,15.0,3,15.0,8,3,3,0,59.2,120.0,3.24,3.47,13.26,72.6,78.1,Non-preferred,W69,,0.0
7195,101455,2026-06,Internal Medicine,Central,T-C39,Academic,10,17.0,5,11.0,8,3,8,1,33.9,181.0,5.36,6.21,26.11,47.5,63.0,Non-preferred,W172,,1.0
7196,101490,2026-04,Internal Medicine,West,T-W78,Private Clinic,1,32.0,0,28.0,7,1,0,0,15.7,72.0,0.59,1.28,3.66,58.9,53.7,Preferred,W20,,0.0
7197,102072,2026-03,Internal Medicine,East,T-E10,Private Clinic,3,9.0,4,13.0,8,2,3,0,79.7,96.0,3.24,2.37,5.1,43.7,36.8,Non-preferred,W14,,0.0
7198,100712,2026-03,Internal Medicine,South,T-S10,Hospital,1,17.0,0,28.0,7,1,0,0,49.7,72.0,1.04,1.28,4.84,52.4,56.2,Non-preferred,W51,,1.0
7199,101697,2026-01,Primary Care,East,T-E72,Hospital,8,21.0,2,18.0,8,3,0,0,53.1,157.0,4.68,5.11,16.3,42.6,59.4,Preferred,W41,,0.0
7200,101963,2026-06,Primary Care,West,T-W14,Group Practice,3,12.0,0,28.0,3,1,0,0,29.1,96.0,2.92,2.37,9.5,63.4,75.4,Non-preferred,W39,,1.0
7201,101978,2026-01,Internal Medicine,West,T-W21,Private Clinic,2,15.0,3,15.0,4,0,3,0,50.1,84.0,2.52,1.83,6.17,86.9,49.7,Preferred,W95,,0.0
7202,101834,2026-02,Primary Care,Central,T-C26,Private Clinic,3,11.0,3,15.0,7,2,2,1,45.2,96.0,2.95,2.37,8.11,34.6,65.3,Preferred,W139,,0.0
7203,102234,2026-03,Primary Care,North,T-N27,Academic,4,21.0,2,18.0,7,4,1,0,29.1,108.0,3.78,2.92,6.31,94.7,62.4,Not covered,W1,,0.0
7204,100292,2026-01,Internal Medicine,West,T-W61,Private Clinic,9,24.0,4,13.0,6,0,6,1,62.1,169.0,5.74,5.66,22.21,46.2,54.7,Restricted,W198,,1.0
7205,101087,2026-05,Internal Medicine,East,T-E71,Academic,10,24.0,1,22.0,7,3,0,0,44.9,181.0,7.5,6.21,29.9,41.0,53.2,Preferred,W114,,0.0
7206,102465,2026-05,Internal Medicine,South,T-S55,Hospital,7,9.0,7,9.0,9,5,8,0,54.9,145.0,2.02,4.57,13.45,61.6,21.5,Restricted,W101,,0.0
7207,101656,2026-03,Internal Medicine,West,T-W39,Private Clinic,10,18.0,7,9.0,4,0,7,1,33.2,181.0,5.08,6.21,24.29,39.6,49.0,Restricted,W151,,0.0
7208,101807,2026-01,Primary Care,North,T-N33,Private Clinic,6,10.0,6,10.0,11,3,10,0,52.9,133.0,3.86,4.02,13.73,23.5,54.2,Preferred,W115,,0.0
7209,101829,2026-03,Nephrology,North,T-N76,Group Practice,9,21.0,3,15.0,6,1,2,1,61.9,169.0,3.53,5.66,19.46,40.4,89.0,Preferred,W133,0.0,0.0
7210,100774,2026-01,Endocrinology,North,T-N50,Hospital,10,20.0,7,9.0,7,2,6,0,67.0,181.0,9.49,6.21,20.22,36.5,64.1,Preferred,W57,,0.0
7211,100713,2026-04,Primary Care,North,T-N75,Hospital,4,6.0,3,15.0,5,2,4,0,31.0,108.0,1.48,2.92,11.55,45.6,27.3,Preferred,W117,,0.0
7212,100475,2026-03,Nephrology,North,T-N27,Hospital,6,18.0,2,18.0,5,0,4,0,36.4,133.0,5.98,4.02,10.11,45.6,43.8,Preferred,W218,0.0,0.0
7213,100233,2026-03,Endocrinology,South,T-S40,Hospital,9,2.0,4,13.0,3,1,3,0,48.3,169.0,5.55,5.66,12.76,45.1,65.3,Not covered,W156,,0.0
7214,102167,2026-06,Internal Medicine,South,T-S31,Hospital,3,14.0,3,15.0,10,0,4,0,50.8,96.0,1.19,2.37,7.55,64.8,74.1,Preferred,W69,0.0,1.0
7215,101155,2026-01,Nephrology,West,T-W49,Private Clinic,7,14.0,4,13.0,8,4,7,1,45.4,145.0,4.06,4.57,15.92,45.4,35.0,Preferred,W211,,0.0
7216,100646,2026-06,Internal Medicine,East,T-E24,Group Practice,1,16.0,3,15.0,5,1,1,1,39.5,72.0,1.48,1.28,3.65,49.7,70.6,Preferred,W83,,0.0
7217,102382,2026-05,Internal Medicine,South,T-S55,Group Practice,1,18.0,1,22.0,8,3,0,0,47.4,72.0,0.74,1.28,5.03,66.2,58.3,Preferred,W34,,1.0
7218,102278,2026-03,Internal Medicine,South,T-S76,Group Practice,6,12.0,5,11.0,6,1,6,1,34.1,133.0,4.45,4.02,12.11,28.0,42.6,Preferred,W143,,0.0
7219,101729,2026-04,Internal Medicine,North,T-N77,Private Clinic,5,7.0,4,13.0,6,1,1,0,61.2,120.0,3.08,3.47,9.52,36.2,63.1,Non-preferred,W11,0.0,1.0
7220,101823,2026-06,Internal Medicine,Central,T-C51,Private Clinic,9,17.0,4,13.0,9,4,4,0,57.9,169.0,5.01,5.66,20.07,38.7,76.3,Preferred,W126,,0.0
7221,101210,2026-01,Endocrinology,South,T-S62,Hospital,2,27.0,1,22.0,8,3,1,0,76.6,84.0,2.25,1.83,4.72,76.6,77.7,Non-preferred,W199,,0.0
7222,101280,2026-01,Nephrology,South,T-S10,Hospital,10,9.0,7,9.0,5,1,3,0,45.2,181.0,5.57,6.21,18.82,65.0,76.7,Restricted,W198,,1.0
7223,100328,2026-03,Endocrinology,East,T-E31,Private Clinic,7,8.0,4,13.0,6,0,3,1,56.1,145.0,5.97,4.57,17.19,58.6,52.9,Non-preferred,W10,,0.0
7224,102431,2026-03,Cardiology,North,T-N43,Academic,5,17.0,2,18.0,10,0,1,0,35.6,120.0,0.29,3.47,12.17,21.2,79.9,Non-preferred,W92,,0.0
7225,102391,2026-02,Cardiology,North,T-N72,Private Clinic,2,31.0,1,22.0,6,2,2,1,39.1,84.0,2.79,1.83,4.21,97.2,56.0,Preferred,W118,,1.0
7226,100621,2026-03,Primary Care,West,T-W24,Group Practice,1,18.0,4,13.0,7,2,2,1,61.1,72.0,0.82,1.28,4.97,60.4,49.7,Not covered,W154,,1.0
7227,101759,2026-04,Internal Medicine,North,T-N38,Group Practice,5,7.0,3,15.0,10,2,1,1,59.9,120.0,2.98,3.47,7.94,64.4,57.7,Preferred,W86,,0.0
7228,101514,2026-03,Cardiology,East,T-E37,Private Clinic,6,12.0,0,28.0,8,1,0,0,69.3,133.0,2.62,4.02,10.55,48.2,66.8,Preferred,W163,,0.0
7229,102240,2026-05,Cardiology,Central,T-C20,Hospital,6,1.0,0,28.0,8,2,0,0,53.0,133.0,2.99,4.02,12.58,76.1,54.1,Non-preferred,W207,,1.0
7230,102182,2026-01,Primary Care,West,T-W66,Hospital,8,7.0,3,15.0,8,5,1,0,53.9,157.0,2.9,5.11,17.51,25.9,22.0,Preferred,W209,,0.0
7231,100529,2026-06,Cardiology,Central,T-C26,Hospital,6,18.0,6,10.0,2,0,8,0,35.1,133.0,6.02,4.02,16.25,26.3,55.8,Preferred,W14,,0.0
7232,101135,2026-01,Internal Medicine,West,T-W52,Private Clinic,8,12.0,7,9.0,8,1,16,1,20.9,157.0,5.61,5.11,20.92,49.3,87.8,Non-preferred,W13,,0.0
7233,102397,2026-02,Primary Care,West,T-W62,Group Practice,1,9.0,2,18.0,6,3,1,0,64.1,72.0,1.67,1.28,5.64,54.8,66.2,Non-preferred,W197,0.0,0.0
7234,100934,2026-04,Primary Care,South,T-S79,Academic,1,16.0,2,18.0,5,2,1,0,65.8,72.0,0.91,1.28,4.99,44.1,42.4,Non-preferred,W196,,0.0
7235,101978,2026-05,Internal Medicine,West,T-W21,Private Clinic,2,15.0,0,28.0,7,0,0,0,53.2,84.0,1.48,1.83,6.63,43.4,52.2,Non-preferred,W13,,0.0
7236,102368,2026-03,Nephrology,Central,T-C44,Private Clinic,10,7.0,2,18.0,7,2,0,0,40.7,181.0,5.34,6.21,18.1,30.4,62.8,Restricted,W13,,0.0
7237,100688,2026-05,Cardiology,South,T-S47,Private Clinic,3,18.0,4,13.0,4,1,5,0,64.8,96.0,2.31,2.37,7.05,90.1,45.6,Preferred,W28,,0.0
7238,101809,2026-05,Internal Medicine,East,T-E78,Group Practice,9,21.0,3,15.0,5,1,2,1,46.3,169.0,6.49,5.66,17.23,22.8,65.7,Preferred,W214,0.0,0.0
7239,102156,2026-01,Primary Care,West,T-W47,Hospital,10,20.0,5,11.0,3,1,7,0,55.9,181.0,5.29,6.21,24.13,29.4,72.6,Preferred,W3,0.0,0.0
7240,101571,2026-05,Cardiology,East,T-E34,Hospital,9,21.0,3,15.0,4,1,6,0,40.3,169.0,6.97,5.66,18.03,55.8,83.7,Preferred,W154,,0.0
7241,101760,2026-05,Nephrology,West,T-W36,Group Practice,2,22.0,1,22.0,7,0,1,0,20.3,84.0,1.98,1.83,5.17,50.8,44.7,Preferred,W140,,0.0
7242,100962,2026-02,Endocrinology,North,T-N60,Hospital,2,14.0,1,22.0,7,4,0,1,60.3,84.0,2.09,1.83,7.69,37.0,32.2,Preferred,W3,,0.0
7243,100465,2026-04,Primary Care,Central,T-C67,Hospital,1,15.0,0,28.0,7,3,0,0,36.4,72.0,0.83,1.28,3.01,66.6,38.4,Preferred,W160,,0.0
7244,101049,2026-03,Endocrinology,South,T-S32,Private Clinic,1,21.0,0,28.0,8,2,0,0,23.5,72.0,0.85,1.28,4.1,49.6,71.1,Restricted,W193,,0.0
7245,102236,2026-06,Primary Care,South,T-S38,Group Practice,10,27.0,6,10.0,6,2,4,1,48.5,181.0,7.28,6.21,16.62,38.8,50.2,Preferred,W133,,0.0
7246,101661,2026-02,Nephrology,Central,T-C57,Private Clinic,3,7.0,4,13.0,6,2,8,0,62.9,96.0,2.73,2.37,7.37,83.1,55.8,Preferred,W217,,0.0
7247,101026,2026-01,Internal Medicine,East,T-E12,Group Practice,8,9.0,3,15.0,3,0,1,0,26.4,157.0,3.81,5.11,12.52,27.8,51.6,Preferred,W142,,0.0
7248,100447,2026-03,Endocrinology,South,T-S62,Private Clinic,5,15.0,5,11.0,8,3,4,0,63.4,120.0,2.15,3.47,11.4,30.0,42.4,Non-preferred,W185,,0.0
7249,100908,2026-01,Endocrinology,East,T-E61,Hospital,6,2.0,3,15.0,2,0,3,0,57.1,133.0,3.28,4.02,11.83,52.0,28.6,Preferred,W60,,0.0
7250,101443,2026-06,Cardiology,North,T-N29,Group Practice,7,14.0,3,15.0,4,1,3,0,54.9,145.0,3.8,4.57,14.66,62.8,71.1,Non-preferred,W21,,1.0
7251,100261,2026-04,Primary Care,West,T-W22,Group Practice,5,16.0,1,22.0,7,3,2,1,59.8,120.0,4.62,3.47,12.71,79.7,24.3,Non-preferred,W150,0.0,0.0
7252,100206,2026-03,Internal Medicine,South,T-S31,Group Practice,8,18.0,4,13.0,7,5,2,1,57.7,157.0,6.7,5.11,24.1,61.2,53.9,Preferred,W58,,1.0
7253,101855,2026-01,Internal Medicine,Central,T-C41,Group Practice,1,26.0,3,15.0,4,3,1,0,60.6,72.0,1.75,1.28,3.19,74.6,44.0,Preferred,W191,,0.0
7254,101596,2026-01,Primary Care,Central,T-C57,Hospital,7,23.0,3,15.0,9,1,3,0,29.6,145.0,5.7,4.57,17.19,52.8,44.8,Non-preferred,W180,,0.0
7255,101923,2026-02,Internal Medicine,Central,T-C25,Group Practice,4,9.0,4,13.0,1,1,8,0,59.6,108.0,3.75,2.92,11.0,60.9,58.5,Non-preferred,W137,,0.0
7256,100912,2026-04,Internal Medicine,North,T-N15,Private Clinic,10,7.0,6,10.0,6,4,8,0,57.4,181.0,6.41,6.21,21.7,20.4,86.6,Preferred,W130,,1.0
7257,101782,2026-05,Nephrology,East,T-E24,Academic,1,18.0,1,22.0,6,1,1,0,57.1,72.0,1.79,1.28,4.64,60.2,53.4,Restricted,W42,,0.0
7258,101605,2026-02,Internal Medicine,East,T-E22,Group Practice,8,25.0,4,13.0,5,1,6,0,53.6,157.0,3.39,5.11,18.98,46.4,55.9,Preferred,W135,,0.0
7259,102201,2026-02,Nephrology,Central,T-C38,Private Clinic,3,24.0,1,22.0,6,3,1,0,51.2,96.0,2.18,2.37,10.07,60.5,69.9,Preferred,W146,,0.0
7260,101429,2026-04,Cardiology,East,T-E13,Hospital,4,16.0,1,22.0,3,1,1,0,47.1,108.0,3.85,2.92,8.74,47.4,66.9,Not covered,W87,,0.0
7261,100226,2026-05,Primary Care,East,T-E36,Academic,5,23.0,1,22.0,5,2,1,0,48.8,120.0,3.86,3.47,15.41,38.4,58.9,Not covered,W192,,0.0
7262,100942,2026-03,Internal Medicine,North,T-N64,Hospital,7,10.0,5,11.0,15,6,3,0,58.2,145.0,5.57,4.57,14.51,60.5,57.5,Preferred,W165,,0.0
7263,102343,2026-03,Primary Care,South,T-S63,Hospital,2,17.0,1,22.0,9,3,0,0,50.9,84.0,1.69,1.83,4.53,40.0,22.1,Non-preferred,W202,,0.0
7264,100772,2026-01,Internal Medicine,West,T-W74,Hospital,8,20.0,5,11.0,7,2,4,0,37.4,157.0,4.77,5.11,10.88,55.1,73.5,Non-preferred,W123,,1.0
7265,100062,2026-04,Primary Care,Central,T-C14,Private Clinic,2,14.0,1,22.0,5,2,1,0,46.0,84.0,1.34,1.83,6.99,28.4,27.8,Preferred,W126,,0.0
7266,102498,2026-03,Endocrinology,South,T-S33,Group Practice,6,13.0,4,13.0,7,4,3,0,54.3,133.0,5.57,4.02,12.79,59.5,66.7,Non-preferred,W165,,0.0
7267,101149,2026-05,Nephrology,East,T-E65,Hospital,1,3.0,0,28.0,8,2,0,0,42.5,72.0,1.44,1.28,4.63,80.4,70.2,Preferred,W86,,0.0
7268,101259,2026-06,Primary Care,North,T-N73,Private Clinic,10,13.0,7,9.0,8,2,4,0,64.1,181.0,5.22,6.21,19.6,31.6,47.4,Non-preferred,W219,,1.0
7269,102360,2026-04,Internal Medicine,North,T-N20,Hospital,1,17.0,1,22.0,7,2,0,0,25.7,72.0,1.23,1.28,3.8,92.3,80.5,Preferred,W18,,0.0
7270,102297,2026-05,Primary Care,Central,T-C25,Hospital,1,3.0,2,18.0,8,3,2,0,60.9,72.0,0.47,1.28,4.47,65.1,50.0,Preferred,W139,,0.0
7271,100402,2026-06,Internal Medicine,Central,T-C34,Group Practice,6,20.0,5,11.0,7,3,6,0,65.0,133.0,1.94,4.02,12.66,27.6,38.2,Not covered,W64,,1.0
7272,101714,2026-04,Endocrinology,Central,T-C55,Hospital,7,25.0,5,11.0,11,3,6,0,75.3,145.0,3.74,4.57,20.52,57.5,64.5,Preferred,W48,,1.0
7273,102448,2026-02,Primary Care,East,T-E36,Private Clinic,6,15.0,4,13.0,5,1,2,0,44.8,133.0,4.5,4.02,14.64,63.5,63.6,Restricted,W176,,0.0
7274,100518,2026-02,Internal Medicine,North,T-N35,Hospital,7,26.0,2,18.0,14,4,2,0,69.6,145.0,4.0,4.57,10.86,44.4,45.8,Preferred,W56,,1.0
7275,101072,2026-06,Primary Care,North,T-N42,Private Clinic,3,20.0,3,15.0,7,3,6,0,49.2,96.0,3.42,2.37,7.12,23.8,52.8,Not covered,W124,,0.0
7276,100571,2026-02,Internal Medicine,South,T-S62,Academic,1,32.0,2,18.0,4,1,4,0,65.7,72.0,1.17,1.28,3.79,80.1,58.7,Non-preferred,W186,,0.0
7277,100596,2026-05,Internal Medicine,West,T-W32,Hospital,3,10.0,3,15.0,8,3,2,0,54.9,96.0,2.29,2.37,8.39,81.6,62.1,Preferred,W137,,0.0
7278,100912,2026-06,Internal Medicine,North,T-N15,Private Clinic,10,7.0,3,15.0,8,3,1,0,56.9,181.0,7.96,6.21,22.86,37.6,49.6,Preferred,W2,,1.0
7279,101443,2026-02,Cardiology,North,T-N29,Group Practice,7,14.0,4,13.0,4,1,5,0,79.5,145.0,3.48,4.57,14.1,50.5,39.9,Preferred,W204,,0.0
7280,101404,2026-01,Endocrinology,North,T-N12,Group Practice,2,20.0,0,28.0,3,0,0,0,50.3,84.0,1.83,1.83,7.49,65.2,42.8,Preferred,W130,,1.0
7281,101240,2026-04,Primary Care,West,T-W76,Private Clinic,8,20.0,1,22.0,8,3,0,0,56.7,157.0,5.05,5.11,20.97,45.6,52.0,Not covered,W176,,0.0
7282,100647,2026-03,Internal Medicine,West,T-W75,Group Practice,7,30.0,4,13.0,12,0,4,0,56.9,145.0,5.03,4.57,11.22,17.6,52.4,Non-preferred,W142,,0.0
7283,101313,2026-06,Primary Care,East,T-E17,Private Clinic,6,22.0,8,9.0,7,2,11,1,23.0,133.0,5.51,4.02,13.56,53.5,22.1,Non-preferred,W147,,0.0
7284,100492,2026-06,Endocrinology,Central,T-C21,Private Clinic,7,19.0,5,11.0,6,1,7,0,65.2,145.0,6.13,4.57,14.61,33.0,61.6,Preferred,W85,,0.0
7285,101053,2026-02,Endocrinology,Central,T-C65,Private Clinic,6,18.0,3,15.0,9,2,2,0,39.0,133.0,3.4,4.02,11.32,41.8,46.9,Preferred,W62,,0.0
7286,100466,2026-05,Endocrinology,North,T-N64,Hospital,6,13.0,3,15.0,11,4,3,1,54.9,133.0,3.49,4.02,11.65,8.2,85.5,Non-preferred,W168,0.0,0.0
7287,102291,2026-01,Internal Medicine,North,T-N17,Private Clinic,7,22.0,2,18.0,6,0,3,0,37.5,145.0,2.11,4.57,20.44,70.6,65.1,Non-preferred,W106,,0.0
